sentence_id,chunk_id,pos,text
1140,57,0,"he will bring us to victory , the half-ling boy !"
1141,57,1,"the crowd roared louder than ever , fueled by the thought of victory ."
1142,57,2,anger rose inside me with every word kojas said .
1143,57,3,seth would not help them and the dwarf did n't make a mistake .
1144,57,4,the only one making the mistake was kojas .
1145,57,5,"the crowd fell silent as he said , we will find them and kill them ."
1146,57,6,my disbelief grew and a single howl sounded above all .
1147,57,7,i felt the ground disappear underneath me as i woke up to the safety of the cave .
1148,57,8,i opened my eyes and had to squint because the light was so strong .
1149,57,9,"i sat up and leaned against the wall , looking around ."
1150,57,10,"the sun shone brightly through the cave 's entrance , making dirt particles appear in the air ."
1151,57,11,"seth was leaning on the wall , twirling his sword in the dirt , not appearing to notice that i was awake ."
1152,57,12,"emily and jason were sitting in the center of the cave , playing some kind of hand game ."
1153,57,13,jason hit emily in the arm and she started yelling at .
1154,57,14,"so , this is typical thing to wake up to ."
1155,57,15,he looked up from the ground and saw my troubled face .
1156,57,16,"i need to speak to you , i said in a low voice , alone ."
1157,57,17,seth nodded in understanding and i followed him out of the cave .
1158,57,18,we stood off to the side near the edge of the cliff where emily and jason could n't see us .
1159,57,19,"for a minute , i did n't say anything because i did n't know what to say ."
1160,58,0,"i hesitated , but knew that if i told anyone about the dream , it would be seth ."
1161,58,1,"only it was n't really a dream , but more of a vision ."
1162,58,2,i told him about the cliff and how kojas had killed the dwarf .
1163,58,3,"i hesitated but told him what kojas said about him too , and i saw him stiffen ."
1164,58,4,it 's not your fault that he said those things about me .
1165,58,5,i 'm happy you did n't try to keep it from me .
1166,58,6,"well we know that the dwarf is dead and that kojas knows we 're here , seth said ."
1167,58,7,we also know he 's going to be looking for all of us .
1168,58,8,we 'll just step up our game and do a little more running than we 're used to .
1169,58,9,"ya , i said , feeling the fear creep up again ."
1170,58,10,"jazell , it 's okay to be scared , seth looked me in the eye ."
1171,58,11,"i 'll admit to you , only you , that i 'm scared too ."
1172,58,12,hey smarty pants do n't be sarcastic with me .
1173,58,13,"i laughed and shoved him back , do n't tell me what to do , bossy ."
1174,58,14,"well , he teased , at least i 'm not going around making fun of friends who are scared ."
1175,58,15,"i opened my mouth to say something smart when i heard a small , ahem , at the cave entrance ."
1176,58,16,"i looked over my shoulder to see emily standing there , leaning against the rock wall , smiling in a way that made you happy ... but scared ."
1177,58,17,i mentally braced myself for whatever was coming from my eavesdropping friend .
1178,58,18,"so , she said casually , what are you guys talking loudly about ?"
1179,58,19,"what 's wrong with two crazy , half-ling kids going outside in the morning because they 're both tired of listening to their other two friends bicker while they play hand games ?"
1180,59,0,"well , you know it 's weird that you two are talking alone , without letting the rest of us know what it is , she shot back ."
1181,59,1,unless you two are hiding something from us ?
1182,59,2,why would we hide anything from you two ?
1183,59,3,"i do n't know , but you two are acting like you are hiding something ."
1184,59,4,she stopped and gave me a wicked smile .
1185,59,5,"unless you two were not talking- god no , emily !"
1186,59,6,"no way , we were just trying to get away from you two because i just woke up and you guys are really loud first thing in the morning ."
1187,59,7,"fine , do n't bite my head off jazell , i was just asking a question ."
1188,59,8,then she turned and disappeared back in the cave .
1189,59,9,i had the feeling that she knew we were hiding something .
1190,59,10,do you think we should tell them about my vision ?
1191,59,11,"maybe we should , but not include the parts about me ."
1192,59,12,"seth , i said slowly hoping he did n't get mad at me , we should tell them what 's going on with you eventually ."
1193,59,13,what if kojas comes for you and they have no clue why- no !
1194,59,14,"he said sharply , and the tone of his voice surprised me ."
1195,59,15,"i ca n't jazell , i would n't have told you if you had n't ran after me demanding to know what i was hiding ."
1196,59,16,it 's a lot better than hiding this on my own .
1197,59,17,"emily will find out eventually , and when she does , she 'll kill you for keeping a secret from her ."
1198,59,18,let 's hope it is n't until you and i figure this thing out .
1199,59,19,i nodded and walked back into the cave .
1200,60,0,emily and jason watched us enter and i swallowed nervously .
1201,60,1,"seth gave me a small nod , signaling me to start telling them about my dream ."
1202,60,2,"listen guys , i had a dream , i said and repeated my dream again , minus the part about seth ."
1203,60,3,emily and jason listened to every word i said .
1204,60,4,"when i got to the part about kojas , emily 's mouth made a small o and jason 's eyes widened ."
1205,60,5,my voice shook as i recalled the dwarf 's dead body .
1206,60,6,she hopped over and gave me a small embrace .
1207,60,7,"uh ... thanks emily , i said and allowed myself to be hugged ."
1208,60,8,she bounced back over to jason 's side and waited for me to continue but there was nothing else to say .
1209,60,9,i had told her everything i needed to tell her .
1210,60,10,did she somehow know that i was n't telling her the whole story ?
1211,60,11,i looked at seth out of the corner of my eye and saw him doing the same .
1212,60,12,we needed to talk longer and more in depth about the situation we were sharing .
1213,60,13,"so , emily said and tapped her fingers on the cave wall , is that all ?"
1214,60,14,"well then , she looked us in the eyes , what are we waiting for ?"
1215,60,15,"let 's get a move on and leave this small , damp cave ."
1216,60,16,the sky was lit but still had a gloomy feeling mixed in with the warmth .
1217,60,17,i felt a sense of dread as we entered the never-ending forest again .
1218,60,18,"a few rays fought their way through the thick canopy of trees , making it possible to see what was around you ."
1219,60,19,seth led the way as we followed a faint path through the unknown .
1220,61,0,"i was bringing up the rear of the line , emily in front of me ."
1221,61,1,"i watched her cloak swish around her ankles , the rhythm surprisingly soothing to me ."
1222,61,2,"the silence was unnatural , and i felt like there should be some kind of sound ."
1223,61,3,out of nowhere i heard a single rattle .
1224,61,4,a feeling of unease rose inside of me but i kept walking .
1225,61,5,"then another rattle that did n't end sounded , vibrating all around us ."
1226,61,6,"another seemed to join it , then another and another until the noise was unbearably loud ."
1227,61,7,"sick , quiet laughter sounded all around us ."
1228,61,8,"it giggled and laughed in amusement , shrieking at us ."
1229,61,9,"the laughter stopped , but the rattle did n't ."
1230,61,10,"but whatever it was , it surrounded us ."
1231,61,11,i saw seth draw his sword and the rest of us readied our weapons .
1232,61,12,i gripped my bow so hard that i was afraid it might break in two .
1233,61,13,"no challenge , something else piped up ."
1234,61,14,the king under estimates our abilities .
